	SporangiaReplicate3	SporangiaReplicate2	SporangiaReplicate1	ZoosporeReplicate1	ZoosporeReplicate2	ZoosporeReplicate3
MSTRG.185.2	0	0	0	0	0	0
MSTRG.185.3	0	0	0	0	0	0
rna-XM_006675186.1	0	0	0	0	0	0
MSTRG.186.1	1.32924623118676	1.78112954832996	0	0	0	0
rna-XM_006675187.1	0	0	0	0	0	0
MSTRG.187.1	0	0.890564774164979	0.919231959456351	0	0	0
MSTRG.187.2	0	0	0	0	0	0
rna-XM_006675188.1	0	0	0	0	0	0
MSTRG.188.1	63.1391959813711	56.1055807723937	56.9923814862938	39.3854759492748	28.8670847978537	25.4989842312546
rna-XM_006674933.1	0	0	0	0	0	0
MSTRG.189.1	0	0.890564774164979	0	0	0	0
rna-XM_006675878.1	0	0	0	0	0	0
MSTRG.190.1	0	0	0	0	0	0
rna-XM_006674899.1	0	0	0	0	0	0
MSTRG.191.1	0	0	0	0	0	0
MSTRG.191.2	0	0	0	0	0	0
MSTRG.191.3	0	0	0	0	0	0
rna-XM_006675879.1	0.66462311559338	1.78112954832996	0	0.98463689873187	1.37462308561208	4.85694937738184
rna-XM_006675880.1	0	0	0	0	0	0
rna-XM_006675881.1	0	0	0	0	0	0
MSTRG.191.7	0	0	0	0	0	0
MSTRG.191.8	0	0	0	0	0	0
rna-XM_006675882.1	0	0	0	0	0	0
rna-XM_006675189.1	53.1698492474704	46.3093682565789	63.4270052024882	60.0628508226441	50.8610541676471	49.7837311181638
rna-XM_006676170.1	78.4255276400189	83.713088771508	79.9731804727025	105.35614816431	92.0997467360095	116.566785057164
MSTRG.194.1	0	0	0	0	1.37462308561208	0
MSTRG.194.2	0	0	0	0	0	0
rna-XM_006674957.1	0	0	0	0	0	0
rna-XM_006675097.1	2848.57467343323	2997.64102983932	2884.54988877403	2908.61739885394	2640.65094746081	2394.47604304924
rna-XM_006675883.1	21.2679396989882	25.8263784507844	17.4654072296707	16.7388272784418	10.9969846848967	12.1423734434546
MSTRG.197.1	6.6462311559338	8.01508296748481	5.51539175673811	0.98463689873187	4.12386925683625	3.64271203303638
MSTRG.197.2	23.2618090457683	20.4829898057945	15.626943310758	3.93854759492748	9.62236159928458	3.64271203303638
rna-XM_006675884.1	1.32924623118676	0.890564774164979	0.919231959456351	0	0	0
rna-XM_006675035.1	0	0	0	0	0	0
MSTRG.198.1	0	0	0.919231959456351	0	0	0
rna-XM_006675190.1	45.1943718603498	31.1697670957743	43.2039020944485	4.92318449365935	2.74924617122417	0
rna-XM_006674916.1	217.331758799035	229.765711734565	195.796407364203	106.340785063042	96.2236159928458	82.5681394154912
rna-XM_006675885.1	69.1208040217115	74.8074410298582	60.6693093241192	84.6787732909408	68.7311542806041	94.7105128589458
MSTRG.201.1	0	0	0	0	0	0
rna-XM_006675191.1	0	0	0	0	0	0
MSTRG.202.1	1.99386934678014	0	1.8384639189127	0	0	0
MSTRG.202.2	0	0	0	0	0	0
rna-XM_006675773.1	0	0	0	0	0	0
MSTRG.203.1	1.32924623118676	0	0	0.98463689873187	0	0
MSTRG.203.2	0	0	0.919231959456351	0	0	0
MSTRG.203.3	2.65849246237352	2.67169432249494	4.59615979728176	2.95391069619561	2.74924617122417	1.21423734434546
rna-XM_006675886.1	0	0	0	0	0	0
MSTRG.203.5	0	0	0	0	0	0
MSTRG.204.1	0	0	0	0.98463689873187	1.37462308561208	1.21423734434546
rna-XM_006675887.1	0	0	0	0	0	0
MSTRG.205.1	0	0	0	0	0	0
MSTRG.205.2	0	0	0	0	0	0
rna-XM_006675888.1	0	0	0	0	0	0
rna-XM_006675774.1	11.2985929650875	9.79621251581477	21.1423350674961	10.8310058860506	5.49849234244833	14.5708481321455
rna-XM_006675192.1	0	0	0	0	0	0
MSTRG.207.2	0	0	0	0	0	0
MSTRG.208.1	0	0.890564774164979	0	0	0	0
rna-XM_006675889.1	0	0	0.919231959456351	0	0	0
MSTRG.209.1	0	0.890564774164979	0.919231959456351	0	1.37462308561208	1.21423734434546
rna-XM_006675193.1	0	0	0	0	0	0
MSTRG.210.1	1.99386934678014	1.78112954832996	0.919231959456351	0.98463689873187	2.74924617122417	4.85694937738184
MSTRG.210.2	0	0	0	0	0	0
rna-XM_006675890.1	79.0901507556122	98.8526899323127	96.5193557429169	236.312855695649	393.142202485056	386.127475501856
MSTRG.212.1	1.99386934678014	0.890564774164979	0.919231959456351	0	0	0
rna-XM_006675194.1	0	0	0	0	0	0
MSTRG.213.1	13.2924623118676	8.01508296748481	10.1115515540199	0	0	0
rna-XM_006676171.1	0	0	0	0	0	0
rna-XM_006675044.1	2873.16572871018	3053.74661061171	3161.23870857039	3116.37578448637	2885.33385669976	2608.18181565405
MSTRG.215.1	4.65236180915366	8.01508296748481	4.59615979728176	3.93854759492748	1.37462308561208	8.49966141041821
rna-XM_006676172.1	0	0	0	0	0	0
rna-XM_006676173.1	0	0	0	0	0	0
rna-XM_006675891.1	75.102412062052	94.3998660614878	109.388603175306	89.6019577846002	87.9758774791733	104.424411613709
MSTRG.217.1	3.98773869356028	0.890564774164979	1.8384639189127	0	2.74924617122417	1.21423734434546
rna-XM_006675195.1	0	0	0	0	0	0
MSTRG.217.3	0	0	0	0	1.37462308561208	0
MSTRG.218.1	0	0.890564774164979	0	0	0	0
MSTRG.218.2	0.66462311559338	0	1.8384639189127	0	1.37462308561208	0
MSTRG.219.1	4.65236180915366	1.78112954832996	0.919231959456351	6.89245829112309	8.2477385136725	6.07118672172729
rna-XM_006676174.1	0	0	0	0	0	0
MSTRG.220.1	42.5358793979763	45.4188034824139	45.0423660133612	27.5698331644924	28.8670847978537	42.4983070520911
MSTRG.220.2	0	0	0	0	0	0
rna-XM_006675196.1	83.0778894491725	73.9168762556933	64.3462371619446	5.90782139239122	15.1208539417329	14.5708481321455
MSTRG.222.1	5.98160804034042	8.90564774164979	10.1115515540199	36.4315652530792	52.2356772532591	57.0691551842366
rna-XM_006675559.1	0	0	0	0	0	0
MSTRG.222.3	53.8344723630638	49.8716273532388	56.0731495268374	290.467885125902	794.532143483784	591.333586696239
MSTRG.222.4	3.3231155779669	1.78112954832996	0.919231959456351	1.96927379746374	4.12386925683625	2.42847468869092
rna-XM_006674991.1	0	0.890564774164979	1.8384639189127	0	2.74924617122417	1.21423734434546
rna-XM_006675197.1	55.8283417098439	40.0754148374241	48.7192938511866	1.96927379746374	4.12386925683625	1.21423734434546
MSTRG.224.1	29.2434170861087	18.7018602574646	13.7884793918453	17.7234641771737	19.2447231985692	8.49966141041821
rna-XM_006675198.1	0	0	0	0	0	0
MSTRG.224.3	1.32924623118676	0.890564774164979	2.75769587836905	0.98463689873187	0	1.21423734434546
rna-XM_006674922.1	0	0	0	0	0	0
MSTRG.225.1	0	0	0	0	0	1.21423734434546
MSTRG.225.2	2.65849246237352	0	2.75769587836905	5.90782139239122	5.49849234244833	6.07118672172729
rna-XM_006674967.1	0	0	0	0	0	0
MSTRG.226.1	0.66462311559338	0	0	0	0	0
rna-XM_006675628.1	0	0	0	0	0	0
MSTRG.227.1	1.32924623118676	0.890564774164979	0	0.98463689873187	2.74924617122417	1.21423734434546
rna-XM_006675629.1	0	0	0	0	0	0
rna-XM_006675892.1	42.5358793979763	50.7621921274038	58.8308454052065	12.8002796835143	8.2477385136725	9.71389875476367
MSTRG.229.1	0	0	0	0	0	0
MSTRG.229.2	0	0	0	0	0	0
rna-XM_006675199.1	0	0	0	0	0	0
MSTRG.230.1	1.32924623118676	0	0	1.96927379746374	1.37462308561208	3.64271203303638
rna-XM_006675893.1	18.6094472366146	19.5924250316295	12.8692474323889	10.8310058860506	12.3716077705087	6.07118672172729
rna-XM_006675045.1	215.337889452255	221.75062876708	230.727221823544	447.025152024269	350.528886831081	395.84137425662
MSTRG.233.1	0	0	0	3.93854759492748	2.74924617122417	3.64271203303638
rna-XM_006675630.1	0	0	0	0	0	0
rna-XM_006675631.1	802.864723636803	701.765042042004	732.627871686712	1217.99584373132	1296.26956973219	1143.81157837342
MSTRG.235.1	27.914170854922	24.0452489024544	31.2538866215159	1.96927379746374	2.74924617122417	6.07118672172729
rna-XM_006676175.1	0	0	0	0	0	0
rna-XM_006674936.1	0	0	0	0	0	0
rna-XM_006675632.1	374.847437194666	371.365510826796	324.488881688092	13.7849165822462	13.7462308561208	15.785085476491
rna-XM_006675894.1	1.99386934678014	1.78112954832996	2.75769587836905	0	2.74924617122417	4.85694937738184
MSTRG.237.2	0.66462311559338	0	0	0.98463689873187	0	0
rna-XM_006675633.1	101.022713570194	64.1206637398785	67.1039330403136	448.994425821733	881.133397877345	707.900371753403
MSTRG.239.1	0	0	0	0	0	0
MSTRG.239.2	4.65236180915366	8.90564774164979	4.59615979728176	10.8310058860506	8.2477385136725	9.71389875476367
MSTRG.240.1	5.98160804034042	4.4528238708249	1.8384639189127	3.93854759492748	5.49849234244833	6.07118672172729
MSTRG.241.1	0	1.78112954832996	1.8384639189127	3.93854759492748	5.49849234244833	1.21423734434546
rna-XM_006675634.1	0	0.890564774164979	0	0	0	0
rna-XM_006675200.1	69.7854271373049	68.5734876107034	71.7000928375954	22.646648670833	17.8701001129571	25.4989842312546
MSTRG.243.1	0	0	0.919231959456351	0	0	0
rna-XM_006676176.1	0	0	0	0	0	0
MSTRG.244.1	3.98773869356028	1.78112954832996	0.919231959456351	0.98463689873187	1.37462308561208	4.85694937738184
rna-XM_006675635.1	0	0	0	0	0	0
MSTRG.244.3	0	0	0	0	0	0
MSTRG.244.4	0	0	0	0	0	0
rna-XM_006675895.1	0	0	0	0	0	0
MSTRG.245.1	123.619899500369	122.007374060602	115.8232268915	152.61871930344	133.338439304372	125.066446467582
rna-XM_006674815.1	0	0	0	0	0	0
rna-XM_006674828.1	0	0	0	0	0	0
MSTRG.246.1	5.98160804034042	11.5773420641447	12.8692474323889	10.8310058860506	8.2477385136725	10.9281360991091
MSTRG.246.2	0	0	0	0	1.37462308561208	0
rna-XM_006675636.1	0	0	0	0	0	0
MSTRG.247.1	0	0	0	0	0	0
rna-XM_006675201.1	0	0	0	0	0	0
rna-XM_006675202.1	7.31085427152718	8.90564774164979	9.19231959456351	62.0321246201078	96.2236159928458	74.068478005073
MSTRG.248.2	0.66462311559338	0	0	0	0	0
MSTRG.249.1	0	0	0	0	0	0
MSTRG.249.2	0	0	0	0	0	0
rna-XM_006675637.1	1.99386934678014	0	0	0	0	1.21423734434546
MSTRG.250.1	0	0	0	0	0	0
MSTRG.250.2	0.66462311559338	0	0.919231959456351	0	0	1.21423734434546
rna-XM_006675638.1	0	0	0	0	0	0
MSTRG.250.4	0	0	0	0	0	0
MSTRG.251.1	1.99386934678014	0.890564774164979	0.919231959456351	7.87709518985496	4.12386925683625	4.85694937738184
rna-XM_006675896.1	0	0	0	0	0	0
MSTRG.252.1	0	0	0	0	0	0
rna-XM_006676177.1	0	0	0	0	0	0
MSTRG.253.1	1.32924623118676	0.890564774164979	0	3.93854759492748	1.37462308561208	2.42847468869092
rna-XM_006676178.1	0	0	0	0	0	0
MSTRG.254.1	0	0	0	0	0	0
MSTRG.254.2	0.66462311559338	0.890564774164979	0	0	0	0
rna-XM_006675203.1	0	0	0	0	0	0
MSTRG.254.4	0	0	0	0	0	0
rna-XM_006675204.1	0	0	0	0	0	0
MSTRG.254.6	0	0	0	0	1.37462308561208	0
rna-XM_006675897.1	0	0	0	0	0	0
MSTRG.255.1	0	0	0	0	0	0
rna-XM_006675639.1	0	0	0	0	0	0
rna-XM_006675898.1	12.6278391962742	4.4528238708249	11.0307835134762	7.87709518985496	5.49849234244833	7.28542406607275
MSTRG.256.2	6.6462311559338	7.12451819331983	0.919231959456351	7.87709518985496	4.12386925683625	2.42847468869092
rna-XM_006675899.1	108.998190957314	127.350762705592	146.15788155356	358.407831138401	412.386925683625	423.768833176565
MSTRG.258.1	0	0	0	0	0	0
rna-XM_006675205.1	0	0	0	0	0	0
MSTRG.258.3	0	0	0	0	0	0
MSTRG.258.4	0	0	0	0	0	0
MSTRG.259.1	51.1759799006903	73.9168762556933	66.1847010808573	40.3701128480067	35.7402002259142	23.0705095425637
rna-XM_006674923.1	0.66462311559338	1.78112954832996	0.919231959456351	0.98463689873187	0	0
rna-XM_006675900.1	61.8099497501844	44.528238708249	57.9116134457501	81.7248625947452	115.468339191415	106.8528863024
MSTRG.261.1	0	0	0	0	0	0
MSTRG.261.2	0.66462311559338	0	0	0	0	0
rna-XM_006675206.1	0	0	0	0	0	0
MSTRG.262.1	34.5604020108558	32.0603318699392	28.4961907431469	148.680171708512	147.084670160493	157.85085476491
rna-XM_006675207.1	0	0	0.919231959456351	0	0	1.21423734434546
MSTRG.263.1	11.2985929650875	8.01508296748481	4.59615979728176	1.96927379746374	2.74924617122417	0
rna-XM_006674919.1	0	0	0	0	0	0
MSTRG.264.1	0	0	0	0	0	0
MSTRG.264.2	0	0	0	0	1.37462308561208	0
MSTRG.264.3	0	0	0	0	0	0
rna-XM_006675208.1	0	0	0	0	0	0
rna-XM_006675775.1	51.8406030162837	68.5734876107034	43.2039020944485	30.523743860688	20.6193462841812	16.9993228208364
MSTRG.266.1	0.66462311559338	0	0.919231959456351	0.98463689873187	0	2.42847468869092
MSTRG.266.2	0	0	0	0	0	0
rna-XM_006675640.1	0	0	0	0	0	0
rna-XM_006676179.1	0	0	0	0	0	0
rna-XM_006676180.1	0	0	0	0	0	0
rna-XM_006675641.1	0	0	0	0	0	0
MSTRG.266.7	0	0	0	0	0	0
rna-XM_006675642.1	0	0	0	0	0	0
MSTRG.267.1	0.66462311559338	2.67169432249494	0.919231959456351	1.96927379746374	1.37462308561208	1.21423734434546
rna-XM_006676181.1	0	0	0	0	0	0
rna-XM_006676182.1	0	0	0	0	0	0
MSTRG.267.4	0	0	0	0	0	0
MSTRG.267.5	0	0	0	0	0	0
MSTRG.267.6	0	0	0	0	0	0
rna-XM_006675209.1	0	0	0	0	0	0
rna-XM_006676183.1	0	0	0	0	0	0
rna-XM_006675643.1	8.64010050271394	8.90564774164979	3.6769278378254	6.89245829112309	13.7462308561208	13.3566107878
MSTRG.268.1	0	0	0	0.98463689873187	0	0
rna-XM_006675210.1	1.32924623118676	0.890564774164979	0.919231959456351	0	1.37462308561208	2.42847468869092
MSTRG.269.1	0	0	0	0.98463689873187	0	0
MSTRG.270.1	0	0	0	1.96927379746374	1.37462308561208	2.42847468869092
MSTRG.270.2	67.7915577905248	63.2300989657135	47.8000618917303	131.941344430071	196.571101242528	178.492889618782
rna-XM_006675211.1	0	0	0	0	0	0
MSTRG.270.4	0	0	0	0	0	0
MSTRG.270.5	0	0	0	0	0	0
rna-XM_006675212.1	0	0	0	0	0	0
MSTRG.272.1	0	0	0	0	0	0
MSTRG.272.2	5.98160804034042	5.34338864498987	7.35385567565081	1.96927379746374	0	3.64271203303638
rna-XM_006674987.1	0	0	0	0	0	0
rna-XM_006675213.1	0	0	0	0	0	0
MSTRG.272.5	0	0	0	0	0	0
MSTRG.273.1	0	0	0	0	0	0
MSTRG.273.2	0.66462311559338	0	1.8384639189127	0	0	0
rna-XM_006675901.1	0	0	0	0	0	0
MSTRG.274.1	5.98160804034042	1.78112954832996	0.919231959456351	9.8463689873187	16.495477027345	12.1423734434546
rna-XM_006674817.1	0	0	0	0	0	0
MSTRG.275.1	9.9693467339007	13.3584716124747	8.27308763510716	14.7695534809781	26.1178386266296	36.4271203303638
rna-XM_006675034.1	0	0	0	0	1.37462308561208	0
MSTRG.276.1	9.9693467339007	9.79621251581477	6.43462371619446	24.6159224682968	30.2417078834658	18.2135601651819
MSTRG.276.2	0	0	0	0	0	0
rna-XM_006675776.1	41.871256282383	21.3735545799595	27.5769587836905	128.987433733875	148.459293246105	118.995259745855
rna-XM_006675902.1	0	0	0	0	0	0
rna-XM_006675644.1	0	0	0	0	0	0
MSTRG.277.1	0.66462311559338	1.78112954832996	0	11.8156427847824	4.12386925683625	3.64271203303638
MSTRG.278.1	3.3231155779669	5.34338864498987	2.75769587836905	6.89245829112309	4.12386925683625	7.28542406607275
rna-XM_006676184.1	0	0	0	0	0	0
rna-XM_006676185.1	0	0	0	0	0	0
MSTRG.279.1	0	0	0	0	0	0
rna-XM_006675903.1	0	0	0	0	0	0
rna-XM_006675214.1	134.253869349863	151.396011608046	121.338618648238	29.5391069619561	30.2417078834658	23.0705095425637
MSTRG.281.1	0	0.890564774164979	0	0	0	0
rna-XM_006676186.1	0	0	0	0	0	0
rna-XM_006676187.1	22.5971859301749	9.79621251581477	14.7077113513016	10.8310058860506	5.49849234244833	12.1423734434546
MSTRG.283.1	0	0	0	0	0	0
rna-XM_006675215.1	0	0	0	0	0	0
rna-XM_006676188.1	184.100603019366	202.15820373545	200.392567161485	181.173189366664	148.459293246105	131.13763318931
MSTRG.285.1	0	0	0	0.98463689873187	0	0
MSTRG.285.2	0	0	0	0	0	0
rna-XM_006675000.1	0	0	0	0	0	0
MSTRG.286.1	0.66462311559338	0.890564774164979	0	0	0	0
rna-XM_006674824.1	0	0	0	0	0	0
MSTRG.287.1	53.1698492474704	45.4188034824139	45.9615979728176	64.0013984175716	71.4804004518283	57.0691551842366
rna-XM_006675098.1	0	0	0	0	0	0
MSTRG.288.1	0.66462311559338	0	0	0	0	1.21423734434546
rna-XM_006675216.1	0	0	0	0	0	0
MSTRG.289.1	11.9632160806808	7.12451819331983	12.8692474323889	1.96927379746374	4.12386925683625	2.42847468869092
rna-XM_006675777.1	0	0	0	0	0	0
rna-XM_006675904.1	38.548140704416	47.1999330307439	43.2039020944485	120.125701645288	144.335423989269	135.994582566691
rna-XM_006675905.1	112.321306535281	98.8526899323127	125.93477844552	7.87709518985496	6.87311542806041	3.64271203303638
rna-XM_006675778.1	1711.40452265295	1675.15234020433	1539.71353208939	101.417600569383	96.2236159928458	61.9261045616184
MSTRG.293.1	3.98773869356028	3.56225909665992	0.919231959456351	3.93854759492748	13.7462308561208	7.28542406607275
rna-XM_006675217.1	0	0	0	0	0	0
MSTRG.294.1	0	0	0	0	4.12386925683625	0
MSTRG.294.2	0	0	0	0	0	0
MSTRG.294.3	0.66462311559338	0	0	0.98463689873187	2.74924617122417	0
MSTRG.294.4	0	0	0	0	0	0
MSTRG.294.5	0	0	0	0	0	0
rna-XM_006676189.1	0	0	0	0.98463689873187	1.37462308561208	0
MSTRG.294.7	0	0	0	0	0	0
MSTRG.294.8	0.66462311559338	0.890564774164979	0	1.96927379746374	5.49849234244833	3.64271203303638
MSTRG.294.9	0	0	0	0	0	0
rna-XM_006675218.1	0	0	0	0	0	0
rna-XM_006675906.1	0	0	0	0	0	0
rna-XM_006675907.1	5.31698492474704	8.90564774164979	2.75769587836905	14.7695534809781	28.8670847978537	23.0705095425637
MSTRG.297.1	0	0	0	0	1.37462308561208	1.21423734434546
MSTRG.297.2	0	0	0	0	0	0
rna-XM_006675099.1	0	0	0	0	1.37462308561208	0
MSTRG.298.1	0.66462311559338	0.890564774164979	0	0.98463689873187	0	0
rna-XM_006675908.1	0	0	0	0	0	0
MSTRG.299.1	0	0	0.919231959456351	0	0	1.21423734434546
MSTRG.299.2	0	0	0	0	0	0
MSTRG.299.3	0	0	0	0	0	0
MSTRG.299.4	0	0	0	1.96927379746374	0	1.21423734434546
rna-XM_006675046.1	0	0	0	0	0	0
rna-XM_006675645.1	0	0	0	0	0	0
rna-XM_006675219.1	3.3231155779669	0	5.51539175673811	0	1.37462308561208	1.21423734434546
MSTRG.301.1	0	0	0	0	0	1.21423734434546
rna-XM_006675909.1	0	0	0	0	0	0
MSTRG.302.1	0	0	0	0	0	0
MSTRG.303.1	3.98773869356028	1.78112954832996	0.919231959456351	2.95391069619561	2.74924617122417	0
rna-XM_006676190.1	0	0	0	0	0	0
MSTRG.304.1	0	0	0	0	0	0
MSTRG.304.2	0	0	0	0	0	0
rna-XM_006675910.1	0	0	0	0	0	0
MSTRG.304.4	0	0	0	0	0	0
MSTRG.305.1	1.99386934678014	0.890564774164979	2.75769587836905	0	0	0
rna-XM_006676191.1	0	0	0	0	0	0
rna-XM_006676192.1	0	0	0	0	0	0
rna-XM_006674999.1	0	0	0	0	0	0
MSTRG.306.1	0	0	0	0	0	0
MSTRG.306.2	0	0	0	0	0	0
MSTRG.306.3	0	0	0	0	0	0
rna-XM_006674906.1	0	0	0	0	0	0
rna-XM_006675911.1	0	0	0	0	0	0
rna-XM_006675912.1	0	0	0	0	0	0
rna-XM_006675220.1	15.2863316586477	16.0301659349696	21.1423350674961	14.7695534809781	13.7462308561208	15.785085476491
MSTRG.308.1	0	0.890564774164979	0.919231959456351	0	0	1.21423734434546
MSTRG.308.2	0	1.78112954832996	0.919231959456351	0.98463689873187	1.37462308561208	0
rna-XM_006675221.1	0	0	0	0	0	0
MSTRG.309.1	0	0	0	0	0	0
MSTRG.309.2	0	0	0	0	0	0
MSTRG.309.3	2.65849246237352	4.4528238708249	0.919231959456351	5.90782139239122	0	2.42847468869092
MSTRG.309.4	0	0	0	0	0	0
rna-XM_006676193.1	0	0	0	0.98463689873187	0	0
rna-XM_006675222.1	0	0	0	0	0	0
MSTRG.310.2	0	0	0	0	0	0
rna-XM_006675100.1	467.89467337774	484.467237145749	462.373675606545	137.849165822462	109.969846848967	86.2108514485276
rna-XM_006675913.1	0	0	0	0	0	0
MSTRG.312.2	0	0	0	0	0	0
rna-XM_006676194.1	112.321306535281	98.8526899323127	117.661690810413	321.976265885322	452.250995166375	474.766801639074
MSTRG.314.1	1.99386934678014	0	1.8384639189127	0	0	2.42847468869092
MSTRG.314.2	22.5971859301749	21.3735545799595	23.9000309458651	52.1857556327891	50.8610541676471	58.283392528582
MSTRG.314.3	0	0	0	0	0	0
rna-XM_006676195.1	69.1208040217115	67.6829228365384	59.7500773646628	76.8016781010859	98.97286216407	81.3539020711457
MSTRG.315.2	4.65236180915366	4.4528238708249	2.75769587836905	4.92318449365935	4.12386925683625	3.64271203303638
MSTRG.315.3	0	0	0	0	0	0
rna-XM_006675101.1	0	0	0	0	0	0
rna-XM_006676196.1	21.9325628145815	11.5773420641447	13.7884793918453	0.98463689873187	6.87311542806041	0
MSTRG.317.1	117.638291460028	73.0263114815283	85.4885722294406	168.37290968315	159.456277931002	160.279329453601
rna-XM_006675223.1	0	0	0	0	0	0
rna-XM_006675914.1	33.231155779669	22.2641193541245	31.2538866215159	6.89245829112309	4.12386925683625	3.64271203303638
MSTRG.319.1	0.66462311559338	1.78112954832996	2.75769587836905	0.98463689873187	1.37462308561208	2.42847468869092
MSTRG.319.2	0	0	0	0	0	0
rna-XM_006675047.1	0	0	0	0	0	0
rna-XM_006676197.1	0	0	0	0	0	0
rna-XM_006675224.1	33.8957788952624	16.9207307091346	23.9000309458651	44.3086604429342	63.2326619381558	63.1403419059639
MSTRG.321.1	0	0.890564774164979	0	0.98463689873187	0	1.21423734434546
rna-XM_006676198.1	0	0	0	0	0	0
MSTRG.322.1	0.66462311559338	0.890564774164979	0	1.96927379746374	2.74924617122417	4.85694937738184
rna-XM_006675915.1	0	0	0	0	0	0
rna-XM_006676199.1	49.8467336695035	49.8716273532388	58.8308454052065	9.8463689873187	19.2447231985692	16.9993228208364
MSTRG.324.1	7.31085427152718	13.3584716124747	17.4654072296707	9.8463689873187	2.74924617122417	3.64271203303638
rna-XM_006674969.1	0	0	0	0	0	0
MSTRG.325.1	0	0	0	0	0	0
rna-XM_006676200.1	0	0	0	0	0	0
MSTRG.325.3	0	0	0	0.98463689873187	0	0
rna-XM_006675225.1	17.9448241210213	20.4829898057945	21.1423350674961	11.8156427847824	8.2477385136725	6.07118672172729
MSTRG.327.1	0	0	0	0	0	0
MSTRG.327.2	0	0	0	0	0	0
rna-XM_006675226.1	19.274070352208	11.5773420641447	16.5461752702143	10.8310058860506	4.12386925683625	8.49966141041821
MSTRG.328.1	0	0	0	0	0	0
rna-XM_006676201.1	0	0	0	0	0	0
rna-XM_006674888.1	67.1269346749314	55.2150159982287	68.02316499977	42.3393866454704	48.1118079964229	41.2840697077456
rna-XM_006675779.1	0	0	0	0	0	0
MSTRG.330.2	0	0	0	0	0	0
rna-XM_006676202.1	57.1575879410307	58.7772750948886	79.9731804727025	9.8463689873187	4.12386925683625	3.64271203303638
MSTRG.331.2	0	0	0	0	0	0
MSTRG.332.1	2.65849246237352	2.67169432249494	1.8384639189127	0	1.37462308561208	0
rna-XM_006676203.1	0	0	0	0	0	0
MSTRG.332.3	0	0	0	0.98463689873187	0	0
MSTRG.333.1	0	0	0	0	0	0
rna-XM_006675227.1	0	0	0	0	0	1.21423734434546
rna-XM_006675228.1	438.651256291631	395.410759729251	411.815917836445	735.523763352707	1106.57158391773	917.963432325167
MSTRG.335.1	10.6339698494941	12.4679068383097	12.8692474323889	17.7234641771737	20.6193462841812	27.9274589199456
rna-XM_006675916.1	0	0	0	0	0	0
rna-XM_006676204.1	0	0	0	0	0	0
MSTRG.337.1	13.2924623118676	8.90564774164979	13.7884793918453	24.6159224682968	49.486431082035	60.7118672172729
rna-XM_006674897.1	0	0	0.919231959456351	0	0	0
rna-XM_006675013.1	71.7792964840851	70.3546171590334	66.1847010808573	7.87709518985496	2.74924617122417	4.85694937738184
MSTRG.339.1	0	0	0	0	0	0
MSTRG.339.2	1.32924623118676	0.890564774164979	0	0	0	0
rna-XM_006675780.1	0	0	0	0	0	0
MSTRG.339.4	0	0	0.919231959456351	0	0	0
rna-XM_006675229.1	80.419396986799	81.9319592231781	73.5385567565081	5.90782139239122	2.74924617122417	8.49966141041821
MSTRG.341.1	13.957085427461	11.5773420641447	10.1115515540199	13.7849165822462	19.2447231985692	18.2135601651819
rna-XM_006675560.1	0	0	0	0	0	0
MSTRG.342.1	5.98160804034042	3.56225909665992	8.27308763510716	13.7849165822462	13.7462308561208	8.49966141041821
rna-XM_006675230.1	0	0	0	0	0	0
rna-XM_006675231.1	24.5910552769551	9.79621251581477	28.4961907431469	2.95391069619561	1.37462308561208	2.42847468869092
rna-XM_006675646.1	227.965728648529	285.871292506958	261.98110844506	174.280731075541	174.577131872734	142.065769288419
MSTRG.345.1	0	0	1.8384639189127	6.89245829112309	28.8670847978537	13.3566107878
MSTRG.345.2	0	0.890564774164979	0	6.89245829112309	16.495477027345	15.785085476491
rna-XM_006675647.1	867.997788964954	740.059327331098	694.939361349001	6340.07699093451	16906.489329943	12073.1619148269
MSTRG.347.1	2.65849246237352	2.67169432249494	2.75769587836905	0	1.37462308561208	1.21423734434546
